


## 20I (Alpha, V1)
	first_seq	num_seqs	last_seq
Australia	2020-09-09	20	2021-03-29
Spain	2020-09-09	320	2021-05-16
Finland	2020-09-10	301	2021-04-01
Japan	2020-09-10	18	2021-01-26
Slovakia	2020-09-10	54	2021-04-13
Tunisia	2020-09-13	68	2021-12-31
Greece	2020-09-14	24	2021-02-24
South Korea	2020-09-15	14	2021-02-22
Estonia	2020-09-17	22	2021-02-22
Kenya	2020-09-17	4	2021-01-10
Norway	2020-09-17	183	2021-07-12
New Zealand	2020-09-27	4	2020-11-26
Serbia	2020-09-29	15	2021-02-21
Ireland	2020-10-01	14	2021-01-26
Czech Republic	2020-10-03	36	2021-02-25
Thailand	2020-10-04	10	2020-11-25
Hong Kong	2020-10-11	11	2020-12-23
Russia	2020-10-14	1	2020-10-14
Senegal	2020-10-15	8	2021-01-16
Mauritius	2020-10-23	5	2021-01-17
Bermuda	2020-10-29	8	2020-11-18
Singapore	2020-10-29	5	2021-03-18
Romania	2020-11-03	29	2021-02-03
Madagascar	2020-11-03	3	2021-01-11
Cambodia	2020-11-07	4	2020-11-09
Portugal	2020-11-08	325	2021-08-12
Croatia	2020-11-13	33	2021-03-05
Bulgaria	2020-11-16	55	2021-06-10
United Arab Emirates	2020-11-17	12	2021-02-03
Cameroon	2020-11-17	1	2020-11-17
Central African Republic	2020-11-24	1	2020-11-24
Cabo Verde	2020-11-25	5	2021-02-02
Poland	2020-12-02	37	2021-05-06
French Polynesia	2020-12-07	11	2021-01-14
Kosovo	2020-12-11	1	2020-12-11
Taiwan	2020-12-12	1	2020-12-12
Suriname	2020-12-13	5	2021-01-22
Mozambique	2020-12-15	2	2020-12-26
Morocco	2020-12-15	1	2020-12-15
Israel	2020-12-15	22	2021-02-11
Brazil	2020-12-16	3	2021-01-07
Turkey	2020-12-20	16	2021-07-15
India	2020-12-21	1	2020-12-21
North Macedonia	2020-12-24	4	2021-02-13
Philippines	2020-12-26	1	2020-12-26
Barbados	2020-12-30	1	2020-12-30
Guadeloupe	2021-01-11	19	2021-03-12
Bosnia and Herzegovina	2021-01-15	3	2021-02-25
Montenegro	2021-01-18	2	2021-08-21
Djibouti	2021-01-20	1	2021-01-20
Albania	2021-01-21	1	2021-01-21
Angola	2021-01-23	3	2021-02-17
Curacao	2021-01-27	1	2021-01-27
Benin	2021-02-01	1	2021-02-01
Qatar	2021-02-07	2	2021-02-16
Monaco	2021-02-22	2	2021-02-22
Latvia	2021-03-16	4	2021-04-20
Democratic Republic of the Congo	2021-06-01	1	2021-06-01


## 20A/S:98F
	first_seq	num_seqs	last_seq
Netherlands	2020-06-12	2601	2021-05-13
Belgium	2020-07-02	1529	2021-05-21
United Kingdom	2020-08-03	818	2021-05-23
Spain	2020-08-06	286	2021-05-01
Denmark	2020-08-10	2958	2021-03-22
Germany	2020-08-10	2370	2021-12-08
Austria	2020-08-11	24	2021-05-20
Switzerland	2020-08-16	1018	2021-06-18
France	2020-08-18	246	2021-06-22
Slovenia	2020-08-20	48	2021-03-04
Italy	2020-08-26	100	2021-04-12
Croatia	2020-09-08	20	2021-04-23
Ireland	2020-09-09	3	2021-02-15
Greece	2020-09-11	128	2021-05-02
Serbia	2020-09-14	5	2021-02-21
Iceland	2020-09-17	37	2021-02-27
South Korea	2020-09-17	14	2020-11-28
Finland	2020-09-17	32	2021-03-26
Sweden	2020-09-17	1361	2021-05-12
Canada	2020-09-19	5	2021-01-09
Australia	2020-09-19	7	2020-12-05
Norway	2020-09-28	196	2021-03-21
Russia	2020-09-29	4	2020-10-02
Luxembourg	2020-10-02	848	2021-03-12
Czech Republic	2020-10-03	75	2021-10-25
Poland	2020-10-04	420	2021-09-22
Estonia	2020-10-16	119	2021-04-17
USA	2020-10-22	20	2021-05-20
New Zealand	2020-10-22	4	2020-10-30
Bulgaria	2020-10-28	10	2021-02-24
Cyprus	2020-10-29	1	2020-10-29
Curacao	2020-10-31	4	2021-01-13
Portugal	2020-11-09	38	2021-03-12
Slovakia	2020-11-28	4	2021-01-04
Romania	2020-12-01	7	2021-01-19
Japan	2020-12-08	1	2020-12-08
Kosovo	2020-12-09	1	2020-12-09
Republic of the Congo	2020-12-10	2	2020-12-12
Suriname	2020-12-21	1	2020-12-21
Israel	2020-12-27	8	2021-01-28
Ukraine	2020-12-29	2	2020-12-31
Lithuania	2021-01-03	19	2021-04-06
Lebanon	2021-01-05	2	2021-01-05
North Macedonia	2021-01-11	2	2021-01-15
Brazil	2021-01-15	1	2021-01-15
Latvia	2021-01-21	2	2021-02-12
Aruba	2021-02-10	2	2021-02-25
Turkey	2021-02-11	12	2021-03-11
Costa Rica	2021-03-10	1	2021-03-10


## 20C/S:80Y
	first_seq	num_seqs	last_seq
Switzerland	2020-07-16	86	2020-12-23
Austria	2020-07-22	1	2020-07-22
United Kingdom	2020-07-22	284	2021-09-13
France	2020-07-24	233	2021-09-01
Denmark	2020-08-03	63	2020-09-28
Norway	2020-08-04	111	2020-11-02
Slovenia	2020-08-05	6	2020-08-28
Germany	2020-08-12	46	2021-12-07
Ireland	2020-08-12	13	2020-10-18
Belgium	2020-08-18	8	2020-09-20
Italy	2020-08-21	65	2021-02-10
Netherlands	2020-08-24	26	2020-12-11
Iceland	2020-08-25	1	2020-08-25
Canada	2020-08-31	1	2020-08-31
Greece	2020-09-12	1	2020-09-12
Singapore	2020-10-10	1	2020-10-10
Taiwan	2020-11-01	1	2020-11-01
Spain	2020-11-06	3	2021-02-15
Portugal	2020-11-10	9	2021-02-09
Egypt	2020-11-17	1	2020-11-17
India	2021-09-14	2	2021-09-22


## 20B/S:626S
	first_seq	num_seqs	last_seq
Spain	2020-07-12	12	2020-12-15
Switzerland	2020-07-24	16	2021-07-07
Czech Republic	2020-07-24	27	2021-04-17
Denmark	2020-07-27	545	2021-02-22
Iceland	2020-07-28	30	2020-11-28
United Kingdom	2020-07-30	183	2021-01-29
Norway	2020-08-04	242	2021-02-17
France	2020-08-11	1	2020-08-11
Germany	2020-08-11	26	2021-03-04
Sweden	2020-08-12	13	2021-01-27
Lithuania	2020-08-17	4	2020-09-04
Latvia	2020-08-24	2	2020-08-30
Italy	2020-08-24	12	2021-01-18
Netherlands	2020-08-26	8	2021-03-15
Poland	2020-08-28	34	2021-07-15
Austria	2020-08-30	5	2021-01-20
Hungary	2020-08-31	14	2020-10-08
Belgium	2020-09-23	1	2020-09-23
Finland	2020-09-28	2	2020-12-16
Greece	2020-10-08	4	2020-11-10
Japan	2020-11-07	1	2020-11-07
Slovakia	2020-12-22	1	2020-12-22
Colombia	2021-01-05	1	2021-01-05


## 20B/S:1122L
	first_seq	num_seqs	last_seq
Sweden	2020-07-06	279	2021-10-27
United Kingdom	2020-07-16	21	2020-11-15
Norway	2020-07-26	37	2020-12-18
Denmark	2020-08-17	121	2021-01-18
Latvia	2020-08-31	26	2020-10-07
Japan	2020-09-21	1	2020-09-21
Finland	2021-01-18	1	2021-01-18


## S:N501
	first_seq	num_seqs	last_seq
Italy	2020-03-19	34823	2022-02-24
Sweden	2020-03-26	76970	2022-02-17
Australia	2020-03-27	18480	2022-02-22
Chile	2020-04-05	7237	2022-02-10
Brazil	2020-04-07	57346	2022-02-11
United Kingdom	2020-04-14	785404	2022-02-22
USA	2020-04-21	755158	2022-02-24
Netherlands	2020-04-28	42144	2022-02-21
Madagascar	2020-05-07	252	2021-07-18
Guinea	2020-05-14	83	2022-01-07
Mexico	2020-05-18	10163	2022-02-19
Spain	2020-05-25	40086	2022-02-21
Senegal	2020-06-02	276	2021-12-18
Canada	2020-06-08	88324	2022-02-13
Kenya	2020-06-09	1577	2022-01-15
Seychelles	2020-06-25	35	2021-06-08
South Africa	2020-06-29	12051	2022-02-06
Laos	2020-07-07	1	2020-07-07
Niger	2020-07-10	36	2021-06-01
Côte d'Ivoire	2020-07-15	233	2021-12-06
Nigeria	2020-07-16	698	2022-01-12
Egypt	2020-07-28	66	2021-12-28
China	2020-07-28	41	2021-12-29
Indonesia	2020-08-06	5976	2022-02-14
Zambia	2020-08-14	357	2022-01-31
Peru	2020-08-19	3927	2022-02-14
Gambia	2020-08-21	132	2022-01-05
Mozambique	2020-08-22	438	2022-01-20
Russia	2020-08-23	910	2022-01-25
Angola	2020-08-25	611	2021-11-25
United Arab Emirates	2020-08-28	428	2021-04-27
Zimbabwe	2020-09-01	490	2021-12-21
Germany	2020-09-21	176123	2022-02-18
Greece	2020-09-24	6541	2022-02-05
Serbia	2020-09-28	154	2022-01-21
Jordan	2020-10-05	208	2022-01-12
Sudan	2020-10-06	28	2021-12-26
Dominican Republic	2020-10-06	284	2022-02-16
France	2020-10-07	74925	2022-02-21
Pakistan	2020-10-10	397	2022-01-08
Romania	2020-10-11	3358	2022-02-20
India	2020-10-14	15942	2022-02-18
Iran	2020-10-14	272	2022-02-06
Slovenia	2020-10-17	15708	2022-02-02
Switzerland	2020-10-23	39191	2022-02-22
Denmark	2020-10-26	154922	2022-02-21
Ireland	2020-10-28	23468	2022-02-08
Uganda	2020-11-09	52	2022-01-07
Portugal	2020-11-09	8796	2022-02-08
Austria	2020-11-10	6952	2022-02-11
Eswatini	2020-11-13	168	2021-12-20
Georgia	2020-11-14	750	2022-02-20
Saudi Arabia	2020-11-15	199	2021-12-21
Iceland	2020-11-21	581	2021-07-31
Botswana	2020-11-21	1455	2022-02-03
Malawi	2020-11-25	371	2021-12-30
Japan	2020-11-29	66831	2022-02-17
Belgium	2020-11-30	32763	2022-02-21
Slovakia	2020-11-30	6020	2022-02-16
Malaysia	2020-12-01	1370	2022-02-06
Thailand	2020-12-05	5313	2022-02-14
Hong Kong	2020-12-06	782	2022-02-12
Mauritius	2020-12-06	165	2022-01-31
Argentina	2020-12-07	4165	2022-02-14
Singapore	2020-12-08	2588	2022-02-17
Turkey	2020-12-09	13767	2022-02-17
Norway	2020-12-09	22056	2022-02-22
Philippines	2020-12-10	6762	2022-02-10
Ghana	2020-12-10	676	2021-12-31
Albania	2020-12-10	29	2021-07-13
Barbados	2020-12-12	56	2021-07-25
Bulgaria	2020-12-13	3360	2022-01-20
South Korea	2020-12-14	3812	2022-02-07
Israel	2020-12-16	15985	2022-02-11
Lesotho	2020-12-16	15	2021-01-18
Burkina Faso	2020-12-16	50	2021-11-08
Dominica	2020-12-16	5	2021-04-01
Rwanda	2020-12-17	143	2022-01-29
Saint Lucia	2020-12-17	59	2021-07-26
Curacao	2020-12-18	640	2022-02-10
Finland	2020-12-18	9481	2022-02-01
New Zealand	2020-12-19	1891	2022-02-16
Ethiopia	2020-12-19	49	2021-07-20
Jamaica	2020-12-21	319	2021-12-24
Togo	2020-12-21	56	2021-04-26
Oman	2020-12-22	128	2022-01-02
Poland	2020-12-22	36061	2022-02-22
Cyprus	2020-12-22	20	2021-01-28
Qatar	2020-12-22	634	2022-01-22
Maldives	2020-12-23	65	2022-01-27
Bermuda	2020-12-23	23	2021-12-14
Estonia	2020-12-23	3832	2022-01-26
Luxembourg	2020-12-24	9860	2022-02-06
Bosnia and Herzegovina	2020-12-25	167	2022-01-31
Taiwan	2020-12-26	68	2021-12-24
Mali	2020-12-27	3	2021-07-31
Iraq	2020-12-27	83	2022-01-21
Gabon	2020-12-28	142	2021-09-30
Lebanon	2020-12-29	508	2022-01-20
Kuwait	2020-12-31	28	2021-07-01
Kosovo	2020-12-31	39	2021-12-29
Palestine	2020-12-31	28	2021-04-09
Bangladesh	2020-12-31	1106	2022-02-13
Venezuela	2021-01-01	137	2022-02-01
Cabo Verde	2021-01-01	90	2021-08-28
Sri Lanka	2021-01-02	1094	2022-02-23
Colombia	2021-01-04	6577	2022-02-02
North Macedonia	2021-01-04	348	2022-02-06
Czech Republic	2021-01-04	6460	2022-02-14
Guinea-Bissau	2021-01-04	33	2021-02-05
Ecuador	2021-01-05	1190	2022-02-07
Cameroon	2021-01-05	35	2021-12-15
Hungary	2021-01-06	56	2022-01-14
Morocco	2021-01-08	117	2022-01-20
Panama	2021-01-11	77	2021-12-13
Latvia	2021-01-12	4854	2022-01-13
Equatorial Guinea	2021-01-12	44	2021-08-27
Belize	2021-01-12	102	2022-01-03
Trinidad and Tobago	2021-01-12	1148	2022-01-24
Aruba	2021-01-13	911	2022-01-08
Montenegro	2021-01-17	64	2022-01-26
Guyana	2021-01-18	5	2021-09-07
Central African Republic	2021-01-20	10	2021-03-17
Croatia	2021-01-20	9601	2022-02-04
Liechtenstein	2021-01-21	109	2022-02-11
Democratic Republic of the Congo	2021-01-22	107	2021-12-18
Guadeloupe	2021-01-22	261	2022-02-07
Moldova	2021-01-27	30	2022-01-25
Benin	2021-01-30	80	2021-06-03
Vietnam	2021-01-30	72	2022-02-18
Paraguay	2021-01-31	385	2022-02-02
Azerbaijan	2021-02-01	15	2022-01-10
Lithuania	2021-02-02	12934	2022-02-12
Tunisia	2021-02-02	108	2021-12-02
Cambodia	2021-02-03	1353	2022-02-19
Monaco	2021-02-04	4	2021-04-17
Bonaire	2021-02-06	452	2022-02-02
Bolivia	2021-02-06	82	2021-09-22
Sint Maarten	2021-02-09	793	2022-02-07
Costa Rica	2021-02-10	1127	2022-02-11
Djibouti	2021-02-12	388	2022-01-05
Antigua and Barbuda	2021-02-14	29	2021-12-26
Bahrain	2021-02-14	83	2021-11-11
Libya	2021-02-17	3	2021-06-05
Ukraine	2021-02-18	148	2022-01-31
Suriname	2021-02-18	442	2021-12-31
Belarus	2021-02-23	17	2021-05-24
Uruguay	2021-02-23	107	2021-04-14
Republic of the Congo	2021-02-25	165	2021-12-30
Fiji	2021-02-28	2	2021-04-12
Somalia	2021-02-28	11	2021-03-05
Kazakhstan	2021-03-02	182	2021-04-27
Mongolia	2021-03-08	404	2021-12-02
Guatemala	2021-03-11	170	2022-01-21
Grenada	2021-03-12	3	2021-06-24
Namibia	2021-03-17	117	2021-12-28
Armenia	2021-03-18	18	2022-01-11
Sao Tome and Principe	2021-03-18	4	2021-04-30
Bahamas	2021-03-18	63	2021-08-07
Afghanistan	2021-03-21	52	2021-05-29
Malta	2021-03-25	148	2021-07-26
Papua New Guinea	2021-03-31	1	2021-03-31
South Sudan	2021-03-31	4	2021-04-29
Liberia	2021-03-31	10	2021-05-20
Kyrgyzstan	2021-04-03	8	2021-07-08
Algeria	2021-04-12	12	2021-07-28
Nepal	2021-04-14	94	2022-01-23
Nicaragua	2021-04-20	55	2021-08-25
Honduras	2021-04-23	50	2022-01-04
El Salvador	2021-04-29	73	2022-01-23
Haiti	2021-05-07	46	2021-08-07
Burundi	2021-05-27	6	2021-05-31
Myanmar	2021-05-28	7	2022-01-04
Andorra	2021-06-07	67	2022-02-01
Uzbekistan	2021-06-25	7	2021-06-25
Saint Vincent and the Grenadines	2021-07-19	107	2022-01-04
Chad	2021-11-05	1	2021-11-05
Sierra Leone	2021-11-24	1	2021-11-24
Saint Martin	2021-12-14	175	2022-02-07
Tanzania	2021-12-18	2	2021-12-18
Brunei	2021-12-19	59	2022-01-12
Saint Kitts and Nevis	2021-12-19	2	2021-12-20
Syria	2022-01-05	22	2022-02-02
French Guiana	2022-02-12	1	2022-02-12


## S:E484
	first_seq	num_seqs	last_seq
China	2019-10-22	15	2021-07-12
Sierra Leone	2020-01-14	23	2021-03-30
Japan	2020-02-01	8194	2022-01-14
India	2020-03-01	8982	2022-02-01
Denmark	2020-03-09	2903	2022-02-15
Canada	2020-03-10	17700	2022-01-04
USA	2020-03-15	74661	2022-02-09
Switzerland	2020-03-21	1667	2022-02-12
Spain	2020-03-31	4353	2022-02-08
Madagascar	2020-04-01	222	2021-07-18
Chile	2020-04-05	5334	2021-12-26
Senegal	2020-04-08	488	2021-12-13
Guinea	2020-04-10	46	2022-01-07
France	2020-04-13	9848	2022-02-07
Brazil	2020-04-13	49485	2022-02-08
United Kingdom	2020-04-30	4868	2022-02-19
Sweden	2020-05-19	3768	2022-02-14
Colombia	2020-06-03	5530	2022-01-11
Italy	2020-06-15	3619	2022-02-05
Australia	2020-06-26	265	2022-01-14
South Africa	2020-06-29	6606	2021-12-20
Laos	2020-07-10	1	2020-07-10
Côte d'Ivoire	2020-07-15	240	2021-12-06
Germany	2020-07-16	5829	2022-02-12
Nigeria	2020-07-17	658	2021-12-21
Belarus	2020-07-28	2	2021-03-22
Russia	2020-08-11	746	2022-01-06
Zambia	2020-08-14	243	2021-06-04
Mexico	2020-08-18	3333	2022-01-14
Argentina	2020-08-22	2895	2021-12-28
Mozambique	2020-08-22	383	2021-10-07
Angola	2020-08-25	494	2021-07-29
United Arab Emirates	2020-08-28	54	2021-04-27
Peru	2020-08-28	2541	2022-02-14
Zimbabwe	2020-09-01	245	2021-08-17
Bolivia	2020-09-03	83	2021-09-22
Dominican Republic	2020-09-14	281	2021-12-27
Gambia	2020-09-22	21	2021-11-11
Latvia	2020-09-28	36	2022-01-06
Ghana	2020-09-30	469	2021-12-09
Kenya	2020-09-30	266	2021-12-01
Guatemala	2020-10-01	68	2021-10-06
Bahrain	2020-10-14	52	2021-11-11
Bangladesh	2020-11-04	507	2022-02-08
Indonesia	2020-11-04	158	2022-02-03
Netherlands	2020-11-07	1735	2022-01-10
Uganda	2020-11-09	76	2021-11-29
Belgium	2020-11-10	3721	2022-01-26
Eswatini	2020-11-13	68	2021-11-28
Botswana	2020-11-21	242	2021-10-26
Romania	2020-11-21	48	2021-12-06
Malawi	2020-11-25	304	2021-06-21
Pakistan	2020-11-26	98	2022-01-09
Ireland	2020-11-28	759	2021-12-14
Malaysia	2020-12-01	317	2021-12-29
Mauritius	2020-12-06	389	2021-11-09
Suriname	2020-12-13	472	2021-09-14
Singapore	2020-12-14	305	2022-01-05
Norway	2020-12-14	749	2022-01-05
Portugal	2020-12-15	487	2022-01-04
Burkina Faso	2020-12-16	41	2021-11-08
Lesotho	2020-12-16	15	2021-01-18
Israel	2020-12-17	324	2021-12-31
Philippines	2020-12-17	3295	2021-08-30
Finland	2020-12-19	1331	2022-01-23
Austria	2020-12-23	739	2022-01-04
Kuwait	2020-12-26	9	2021-06-05
South Korea	2020-12-26	2041	2022-01-21
Hong Kong	2020-12-27	114	2021-12-08
New Zealand	2020-12-29	39	2021-06-30
Qatar	2020-12-29	199	2021-11-25
Venezuela	2021-01-01	103	2022-01-06
Egypt	2021-01-03	22	2021-12-13
Ecuador	2021-01-04	984	2021-11-17
Cameroon	2021-01-05	123	2021-11-26
Ukraine	2021-01-05	12	2022-01-22
Uruguay	2021-01-05	148	2021-04-14
Jordan	2021-01-07	26	2021-12-31
Luxembourg	2021-01-08	2191	2022-01-19
South Sudan	2021-01-08	48	2021-05-26
Rwanda	2021-01-11	56	2021-07-07
Panama	2021-01-11	59	2021-04-30
Lebanon	2021-01-12	2	2021-07-15
Equatorial Guinea	2021-01-12	44	2021-08-27
Greece	2021-01-14	941	2021-12-11
Guyana	2021-01-18	7	2021-09-07
Slovenia	2021-01-19	128	2022-01-12
Georgia	2021-01-21	7	2022-01-12
Turkey	2021-01-22	2235	2021-12-30
Democratic Republic of the Congo	2021-01-22	25	2021-11-10
Costa Rica	2021-01-24	313	2022-01-03
Togo	2021-01-25	113	2021-06-30
Cabo Verde	2021-01-25	74	2021-08-28
Poland	2021-01-25	189	2022-01-27
Antigua and Barbuda	2021-01-26	7	2021-07-22
Oman	2021-01-27	12	2021-07-06
Aruba	2021-01-28	322	2021-08-27
Taiwan	2021-01-28	10	2021-07-07
Mali	2021-01-29	33	2021-08-30
Benin	2021-01-30	458	2021-08-25
Paraguay	2021-01-30	369	2021-12-21
Gabon	2021-02-01	135	2021-07-22
Croatia	2021-02-03	83	2021-12-30
Tunisia	2021-02-03	15	2021-06-29
Thailand	2021-02-03	173	2022-02-09
Seychelles	2021-02-05	25	2021-05-25
Slovakia	2021-02-08	100	2022-01-21
Czech Republic	2021-02-11	202	2021-12-31
Central African Republic	2021-02-12	32	2021-04-26
Sint Maarten	2021-02-16	25	2021-08-03
Sri Lanka	2021-02-16	25	2021-12-01
Trinidad and Tobago	2021-02-17	1224	2021-11-24
Estonia	2021-02-17	66	2022-01-11
Libya	2021-02-18	39	2021-06-07
Monaco	2021-02-22	1	2021-02-22
Ethiopia	2021-02-22	7	2021-07-29
Guadeloupe	2021-02-23	8	2021-05-25
Iraq	2021-02-26	2	2022-01-02
Iceland	2021-02-28	18	2021-07-19
Somalia	2021-02-28	4	2021-02-28
Jamaica	2021-03-01	41	2021-08-12
Lithuania	2021-03-02	279	2022-02-03
Morocco	2021-03-02	6	2021-12-29
Niger	2021-03-03	32	2021-07-01
Curacao	2021-03-06	39	2021-08-04
Sudan	2021-03-07	29	2021-03-29
North Macedonia	2021-03-10	1	2021-03-10
Liberia	2021-03-10	16	2021-05-29
Djibouti	2021-03-15	96	2021-05-20
Namibia	2021-03-17	49	2021-06-17
Malta	2021-04-01	48	2021-07-26
Iran	2021-04-03	7	2022-01-03
Cambodia	2021-04-05	173	2022-01-17
Bahamas	2021-04-06	2	2021-07-22
Afghanistan	2021-04-07	1	2021-04-07
Liechtenstein	2021-04-08	23	2021-12-22
Saudi Arabia	2021-04-13	20	2021-09-06
Bulgaria	2021-04-15	12	2021-10-26
Nicaragua	2021-04-20	53	2021-08-25
Nepal	2021-04-29	8	2021-11-30
El Salvador	2021-05-01	1	2021-05-01
Serbia	2021-05-02	3	2021-11-07
Moldova	2021-05-04	1	2021-05-04
Belize	2021-05-07	22	2021-08-09
Haiti	2021-05-07	46	2021-08-07
Bonaire	2021-05-07	11	2021-09-24
Republic of the Congo	2021-05-14	103	2021-07-28
Honduras	2021-05-19	8	2021-08-30
Barbados	2021-05-22	6	2021-07-22
Myanmar	2021-05-26	4	2021-06-02
Burundi	2021-05-27	5	2021-05-31
Bosnia and Herzegovina	2021-06-04	7	2021-10-12
Mongolia	2021-07-02	23	2021-08-28
Kyrgyzstan	2021-07-07	1	2021-07-07
Algeria	2021-07-08	3	2021-07-14
Sao Tome and Principe	2021-07-14	1	2021-07-14
Andorra	2021-07-15	2	2021-07-19
Saint Vincent and the Grenadines	2021-07-19	67	2021-12-17
Montenegro	2021-07-27	4	2021-10-22
Kosovo	2021-09-18	7	2021-10-28
Saint Barthélemy	2021-10-29	1	2021-10-29
Chad	2021-11-05	3	2021-11-09
Maldives	2021-12-01	1	2021-12-01
Vietnam	2022-01-01	2	2022-01-01


## S:H69-
	first_seq	num_seqs	last_seq
Thailand	2020-01-05	5249	2022-02-14
Malaysia	2020-01-24	1009	2022-02-14
Germany	2020-02-15	170380	2022-02-18
Slovenia	2020-03-07	22831	2022-02-02
Italy	2020-03-15	38085	2022-02-21
Turkey	2020-03-17	8607	2022-02-17
Taiwan	2020-03-18	55	2021-07-28
France	2020-03-23	72674	2022-02-21
Sweden	2020-03-29	74909	2022-02-14
Kenya	2020-04-07	1674	2022-01-15
USA	2020-04-17	760704	2022-02-24
Russia	2020-04-19	773	2022-01-25
United Kingdom	2020-04-20	781446	2022-02-22
Saudi Arabia	2020-04-21	50	2021-12-21
Madagascar	2020-04-24	31	2021-05-06
Cyprus	2020-04-26	385	2021-01-28
Denmark	2020-04-28	103319	2022-02-21
Senegal	2020-05-09	634	2022-02-08
Australia	2020-05-12	18114	2022-02-22
Brazil	2020-05-18	15326	2022-02-11
India	2020-05-20	7036	2022-02-18
Togo	2020-05-23	105	2021-06-25
Colombia	2020-06-03	1941	2022-02-04
Côte d'Ivoire	2020-06-10	286	2021-12-06
South Africa	2020-07-02	6250	2022-02-04
Guinea	2020-07-06	136	2022-01-07
Laos	2020-07-07	4	2020-07-10
Egypt	2020-07-14	127	2022-01-03
Mexico	2020-07-20	10984	2022-02-19
Spain	2020-07-24	37159	2022-02-21
China	2020-07-28	33	2021-12-29
Switzerland	2020-08-01	38272	2022-02-22
Slovakia	2020-08-11	3671	2022-02-16
Burkina Faso	2020-08-12	35	2022-01-19
Czech Republic	2020-08-14	10692	2022-02-22
Iceland	2020-08-15	708	2021-07-29
New Zealand	2020-08-24	1054	2022-02-16
Austria	2020-08-24	5973	2022-02-11
Croatia	2020-08-24	9933	2022-02-04
Uganda	2020-08-26	104	2022-01-07
Canada	2020-08-30	73676	2022-02-13
Hungary	2020-09-02	60	2022-01-14
Norway	2020-09-09	20759	2022-02-20
Estonia	2020-09-13	3985	2022-01-26
South Korea	2020-09-20	4124	2022-02-07
Greece	2020-09-25	6490	2022-02-05
Serbia	2020-09-28	163	2022-01-21
United Arab Emirates	2020-10-01	384	2021-02-13
Netherlands	2020-10-01	41021	2022-02-20
Bangladesh	2020-10-07	329	2022-02-13
Romania	2020-10-11	3043	2022-02-20
Japan	2020-10-17	66759	2022-02-17
Luxembourg	2020-10-19	9299	2022-02-06
Azerbaijan	2020-10-20	26	2022-01-10
Poland	2020-10-21	36084	2022-02-22
Liechtenstein	2020-10-23	106	2022-02-10
Belgium	2020-10-27	32859	2022-02-21
Ireland	2020-10-28	20686	2022-02-08
Lithuania	2020-10-30	12904	2022-02-12
Ghana	2020-10-30	817	2021-12-31
Argentina	2020-11-04	1941	2022-02-10
Mauritius	2020-11-06	100	2022-01-31
Portugal	2020-11-09	8157	2022-02-08
Georgia	2020-11-14	513	2022-02-20
Israel	2020-11-15	22525	2022-02-11
Bosnia and Herzegovina	2020-11-20	176	2022-01-31
Malawi	2020-11-25	95	2021-12-30
Finland	2020-11-30	8964	2022-02-01
Belarus	2020-12-01	17	2021-12-14
Zambia	2020-12-01	213	2022-02-02
Hong Kong	2020-12-07	326	2022-02-02
Philippines	2020-12-07	3078	2022-01-05
Singapore	2020-12-08	1691	2022-02-17
Albania	2020-12-10	28	2021-07-13
Angola	2020-12-11	165	2021-11-25
Barbados	2020-12-12	53	2021-12-16
Lebanon	2020-12-12	802	2021-12-06
Bulgaria	2020-12-13	3458	2022-01-20
Nigeria	2020-12-14	1814	2022-01-17
Dominica	2020-12-16	6	2022-01-09
Saint Lucia	2020-12-17	61	2022-01-02
Jordan	2020-12-20	193	2022-01-10
Jamaica	2020-12-21	282	2021-12-24
Chile	2020-12-22	3090	2022-02-10
Qatar	2020-12-22	286	2022-01-22
Oman	2020-12-22	184	2022-01-04
Bermuda	2020-12-23	22	2021-12-14
Pakistan	2020-12-25	525	2022-02-12
Dominican Republic	2020-12-27	95	2022-02-16
Iraq	2020-12-27	136	2022-01-21
Gabon	2020-12-28	141	2021-09-30
Fiji	2020-12-28	5	2021-04-22
Rwanda	2020-12-28	101	2022-01-29
Ukraine	2020-12-29	142	2022-02-09
Peru	2020-12-31	1823	2022-02-15
Palestine	2020-12-31	1	2020-12-31
North Macedonia	2021-01-01	391	2022-02-06
Sri Lanka	2021-01-02	743	2022-02-23
Tunisia	2021-01-04	124	2021-12-02
Kosovo	2021-01-04	40	2021-12-29
Guinea-Bissau	2021-01-04	32	2021-02-05
Indonesia	2021-01-05	6276	2022-02-14
Ecuador	2021-01-05	930	2022-02-07
Gambia	2021-01-06	125	2022-01-05
Morocco	2021-01-08	172	2022-01-21
Iran	2021-01-08	229	2022-02-06
Vietnam	2021-01-08	233	2022-02-17
Mozambique	2021-01-09	81	2022-01-14
Niger	2021-01-09	34	2021-07-01
Latvia	2021-01-12	4843	2022-01-13
Trinidad and Tobago	2021-01-12	134	2022-01-27
Sierra Leone	2021-01-13	2	2021-11-24
Montenegro	2021-01-17	82	2022-01-26
Cabo Verde	2021-01-18	42	2021-09-02
Central African Republic	2021-01-20	33	2021-04-26
Aruba	2021-01-20	686	2022-01-08
Kuwait	2021-01-21	34	2021-07-01
Guadeloupe	2021-01-22	259	2022-02-07
South Sudan	2021-01-23	45	2021-05-26
Curacao	2021-01-23	592	2022-02-10
Cameroon	2021-01-26	84	2021-12-15
Moldova	2021-01-27	78	2022-02-08
Democratic Republic of the Congo	2021-01-28	45	2021-12-17
Belize	2021-01-29	169	2022-01-31
